,start_node,end_node,osmid,maxspeed,highway,surface,lanes,oneway,geometry,name,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s)
218,649402639,315281,path_649402639,,,,,,"LINESTRING (30.5821012 59.7426301, 30.5814766 59.7423242)",,,,,,,,,,
219,649569494,315283,path_649569494,,,,,,"LINESTRING (30.5675259 59.7480903, 30.5628146 59.7486537)",,,,,,,,,,
220,649569622,315287,path_649569622,,,,,,"LINESTRING (30.5682017 59.7422337, 30.5692894 59.7419565)",,,,,,,,,,
221,649602650,324898,path_649602650,,,,,,"LINESTRING (30.3249323 59.8436486, 30.323413 59.8433676)",,,,,,,,,,
222,649783626,324904,path_649783626,,,,,,"LINESTRING (30.6126364 59.7470426, 30.6142843 59.747938)",,,,,,,,,,
223,649844838,324918,path_649844838,,,,,,"LINESTRING (30.5917366 59.7411197, 30.5927646 59.7404686)",,,,,,,,,,
224,649856493,324934,path_649856493,,,,,,"LINESTRING (30.5818431 59.735425, 30.5791675 59.7354313)",,,,,,,,,,
225,649864405,324938,path_649864405,,,,,,"LINESTRING (30.5828943 59.7443644, 30.5827339 59.7451732)",,,,,,,,,,
226,650026783,324939,path_650026783,,,,,,"LINESTRING (30.1253959 59.7727301, 30.124559 59.772743)",,,,,,,,,,
227,651391433,324941,path_651391433,,,,,,"LINESTRING (30.4464687 59.8757977, 30.4472146 59.8761585)",,,,,,,,,,
228,651508033,324946,path_651508033,,,,,,"LINESTRING (30.3274331 59.8405598, 30.3256017 59.8410451)",,,,,,,,,,
229,651661475,324954,path_651661475,,,,,,"LINESTRING (30.3286916 59.8398152, 30.3309934 59.8381443)",,,,,,,,,,
230,651661478,324956,path_651661478,,,,,,"LINESTRING (30.3291796 59.8397995, 30.3309934 59.8381443)",,,,,,,,,,
231,651661492,324958,path_651661492,,,,,,"LINESTRING (30.3307833 59.8390122, 30.3309934 59.8381443)",,,,,,,,,,
232,651661522,324960,path_651661522,,,,,,"LINESTRING (30.3343035 59.8367764, 30.3336164 59.8367318)",,,,,,,,,,
233,651661523,324963,path_651661523,,,,,,"LINESTRING (30.3345735 59.8366331, 30.3336164 59.8367318)",,,,,,,,,,
234,651661535,327074,path_651661535,,,,,,"LINESTRING (30.3376792 59.8350133, 30.3378259 59.8347852)",,,,,,,,,,
235,651661567,327078,path_651661567,,,,,,"LINESTRING (30.3336094 59.8371801, 30.3336164 59.8367318)",,,,,,,,,,
236,652383850,327083,path_652383850,,,,,,"LINESTRING (30.3263577 59.9364198, 30.3261237 59.9354434)",,,,,,,,,,
237,652669542,327099,path_652669542,,,,,,"LINESTRING (30.2730942 59.9329721, 30.2740882 59.9324534)",,,,,,,,,,
238,652699378,327165,path_652699378,,,,,,"LINESTRING (30.2711543 59.9346832, 30.2708581 59.9352484)",,,,,,,,,,
239,653733612,327171,path_653733612,,,,,,"LINESTRING (30.3475943 59.8304692, 30.3482742 59.8288372)",,,,,,,,,,
240,653733629,327296,path_653733629,,,,,,"LINESTRING (30.3489127 59.8306121, 30.3482742 59.8288372)",,,,,,,,,,
241,654105840,327498,path_654105840,,,,,,"LINESTRING (30.3668044 59.930377, 30.3665189 59.9303616)",,,,,,,,,,
242,655120339,327501,path_655120339,,,,,,"LINESTRING (30.375482 59.9269396, 30.3755932 59.9270487)",,,,,,,,,,
243,655184412,332331,path_655184412,,,,,,"LINESTRING (30.3543602 59.9253802, 30.3536498 59.9240391)",,,,,,,,,,
244,655250863,332339,path_655250863,,,,,,"LINESTRING (30.4578041 59.8801655, 30.4574311 59.8794694)",,,,,,,,,,
245,655255171,332345,path_655255171,,,,,,"LINESTRING (30.4567898 59.8799402, 30.4565848 59.8792656)",,,,,,,,,,
246,655389498,332351,path_655389498,,,,,,"LINESTRING (30.3480831 59.8314084, 30.3479519 59.8333846)",,,,,,,,,,
247,659748436,332363,path_659748436,,,,,,"LINESTRING (30.3175466 59.840657, 30.3195065 59.8414699)",,,,,,,,,,
248,664074341,332367,path_664074341,,,,,,"LINESTRING (30.30817 59.8508285, 30.3073139 59.8507355)",,,,,,,,,,
249,665099522,332370,path_665099522,,,,,,"LINESTRING (30.3186584 59.922859, 30.3193994 59.9226239)",,,,,,,,,,
250,665100248,332438,path_665100248,,,,,,"LINESTRING (30.3135304 59.9260768, 30.313459 59.9259513)",,,,,,,,,,
251,667322125,332449,path_667322125,,,,,,"LINESTRING (30.3110483 59.9334162, 30.3121902 59.9321118)",,,,,,,,,,
252,667582359,332535,path_667582359,,,,,,"LINESTRING (30.4235541 59.9254723, 30.4234973 59.9252497)",,,,,,,,,,
253,667604475,332541,path_667604475,,,,,,"LINESTRING (30.4152703 59.9265595, 30.4159811 59.9247834)",,,,,,,,,,
254,667605224,332542,path_667605224,,,,,,"LINESTRING (30.4138723 59.9273161, 30.4124128 59.9286391)",,,,,,,,,,
255,667791187,332543,path_667791187,,,,,,"LINESTRING (30.4258663 59.9255435, 30.4234973 59.9252497)",,,,,,,,,,
256,668847214,332575,path_668847214,,,,,,"LINESTRING (30.4035104 59.8637767, 30.4021318 59.8632446)",,,,,,,,,,
257,668881336,332576,path_668881336,,,,,,"LINESTRING (30.2675168 59.8785362, 30.2673067 59.8787441)",,,,,,,,,,
258,668991894,332577,path_668991894,,,,,,"LINESTRING (30.4309246 59.9254735, 30.4303657 59.9260339)",,,,,,,,,,
259,669005627,332585,path_669005627,,,,,,"LINESTRING (30.4021952 59.9272079, 30.4019929 59.9274634)",,,,,,,,,,
260,669025974,332591,path_669025974,,,,,,"LINESTRING (30.4045391 59.939004, 30.4043752 59.9392654)",,,,,,,,,,
261,669043486,332666,path_669043486,,,,,,"LINESTRING (30.4107178 59.9294903, 30.4113634 59.929334)",,,,,,,,,,
262,669970847,332672,path_669970847,,,,,,"LINESTRING (30.3534871 59.8535136, 30.3540152 59.8530294)",,,,,,,,,,
263,672653447,332674,path_672653447,,,,,,"LINESTRING (30.1565101 59.8285718, 30.1559404 59.8248699)",,,,,,,,,,
264,672734835,332675,path_672734835,,,,,,"LINESTRING (30.1483719 59.8328759, 30.1466712 59.8346397)",,,,,,,,,,
265,672734836,332677,path_672734836,,,,,,"LINESTRING (30.1476788 59.8325914, 30.1466712 59.8346397)",,,,,,,,,,
266,673957203,332683,path_673957203,,,,,,"LINESTRING (30.2567395 59.8522938, 30.2562815 59.85194)",,,,,,,,,,
267,676233405,332684,path_676233405,,,,,,"LINESTRING (30.5606386 59.7386556, 30.5600409 59.7380262)",,,,,,,,,,
268,676237620,332691,path_676237620,,,,,,"LINESTRING (30.3249858 59.8198967, 30.3227989 59.820408)",,,,,,,,,,
269,676666713,332692,path_676666713,,,,,,"LINESTRING (30.4062835 59.9339735, 30.4069907 59.9337477)",,,,,,,,,,
270,676710157,332693,path_676710157,,,,,,"LINESTRING (30.3283454 59.9335356, 30.3271005 59.9323406)",,,,,,,,,,
271,676832430,332714,path_676832430,,,,,,"LINESTRING (30.3247488 59.8212288, 30.3255779 59.8221365)",,,,,,,,,,
272,676832438,332715,path_676832438,,,,,,"LINESTRING (30.3245654 59.8216573, 30.3255779 59.8221365)",,,,,,,,,,
273,676832440,332716,path_676832440,,,,,,"LINESTRING (30.3245914 59.8213461, 30.3255779 59.8221365)",,,,,,,,,,
274,677780601,332717,path_677780601,,,,,,"LINESTRING (30.3992868 59.8284075, 30.3997163 59.828182)",,,,,,,,,,
275,677780603,332730,path_677780603,,,,,,"LINESTRING (30.3992426 59.8287798, 30.3997163 59.828182)",,,,,,,,,,
276,677780632,332736,path_677780632,,,,,,"LINESTRING (30.399494 59.8290894, 30.3997163 59.828182)",,,,,,,,,,
277,677780636,332747,path_677780636,,,,,,"LINESTRING (30.3990923 59.8283469, 30.3997163 59.828182)",,,,,,,,,,
278,679133390,332756,path_679133390,,,,,,"LINESTRING (30.4382077 59.88379, 30.4368932 59.8810622)",,,,,,,,,,
279,680275479,332774,path_680275479,,,,,,"LINESTRING (30.4084304 59.8448614, 30.4087392 59.8432255)",,,,,,,,,,
280,682344129,336248,path_682344129,,,,,,"LINESTRING (30.3358238 59.9230616, 30.3357379 59.923554)",,,,,,,,,,
281,682347591,336249,path_682347591,,,,,,"LINESTRING (30.3476907 59.9381167, 30.3481141 59.9382468)",,,,,,,,,,
282,684148038,342387,path_684148038,,,,,,"LINESTRING (30.2988294 59.8395118, 30.2984285 59.8389569)",,,,,,,,,,
283,684148049,351886,path_684148049,,,,,,"LINESTRING (30.2993788 59.8394129, 30.2998698 59.8402752)",,,,,,,,,,
284,684148051,351914,path_684148051,,,,,,"LINESTRING (30.2990941 59.8396238, 30.2984285 59.8389569)",,,,,,,,,,
285,687452205,352233,path_687452205,,,,,,"LINESTRING (30.4455096 59.8980741, 30.4450471 59.898186)",,,,,,,,,,
286,690561904,352370,path_690561904,,,,,,"LINESTRING (30.3262722 59.8412964, 30.3256017 59.8410451)",,,,,,,,,,
287,693206587,352372,path_693206587,,,,,,"LINESTRING (30.3377731 59.934574, 30.3380601 59.9338464)",,,,,,,,,,
288,694827419,353570,path_694827419,,,,,,"LINESTRING (30.345569 59.9428294, 30.3453339 59.9427124)",,,,,,,,,,
289,694827421,353572,path_694827421,,,,,,"LINESTRING (30.3479121 59.9427225, 30.3484161 59.9428586)",,,,,,,,,,
290,698980342,353574,path_698980342,,,,,,"LINESTRING (30.2440353 59.8660948, 30.2433722 59.8655297)",,,,,,,,,,
291,701604257,353577,path_701604257,,,,,,"LINESTRING (30.2204723 59.9027986, 30.2219094 59.9029448)",,,,,,,,,,
292,701604259,353702,path_701604259,,,,,,"LINESTRING (30.2201925 59.9033459, 30.2204016 59.9048496)",,,,,,,,,,
293,702594826,353723,path_702594826,,,,,,"LINESTRING (30.3808394 59.9250262, 30.382505 59.9245679)",,,,,,,,,,
294,703077434,353743,path_703077434,,,,,,"LINESTRING (30.241709 59.8683663, 30.2435668 59.8676768)",,,,,,,,,,
295,703222054,353802,path_703222054,,,,,,"LINESTRING (30.213377 59.8986312, 30.2096817 59.8942673)",,,,,,,,,,
296,704377012,353821,path_704377012,,,,,,"LINESTRING (30.2686674 59.8743896, 30.2691037 59.8743561)",,,,,,,,,,
297,712052566,353824,path_712052566,,,,,,"LINESTRING (30.343701 59.9290373, 30.3435958 59.9283512)",,,,,,,,,,
298,713323223,450534,path_713323223,,,,,,"LINESTRING (30.3440722 59.9266677, 30.342454 59.9261162)",,,,,,,,,,
299,713547585,450857,path_713547585,,,,,,"LINESTRING (30.2679437 59.8523086, 30.2677942 59.8519231)",,,,,,,,,,
300,713550720,450864,path_713550720,,,,,,"LINESTRING (30.2683088 59.8494025, 30.2677861 59.8488873)",,,,,,,,,,
301,730919498,451196,path_730919498,,,,,,"LINESTRING (30.317303 59.9272848, 30.3172266 59.9268952)",,,,,,,,,,
302,739416540,451203,path_739416540,,,,,,"LINESTRING (30.4501295 59.9242609, 30.44888 59.9250052)",,,,,,,,,,
303,739416809,451206,path_739416809,,,,,,"LINESTRING (30.4529942 59.9235465, 30.4544287 59.9237823)",,,,,,,,,,
304,744598501,451243,path_744598501,,,,,,"LINESTRING (30.6078084 59.7527588, 30.6084672 59.7526669)",,,,,,,,,,
305,750729391,451252,path_750729391,,,,,,"LINESTRING (30.3482103 59.9329804, 30.3479924 59.9327309)",,,,,,,,,,
306,762745316,474095,path_762745316,,,,,,"LINESTRING (30.2481551 59.8584941, 30.2517666 59.8596816)",,,,,,,,,,
307,763029408,474096,path_763029408,,,,,,"LINESTRING (30.3072367 59.9243158, 30.3080269 59.9243925)",,,,,,,,,,
308,767060737,546509,path_767060737,,,,,,"LINESTRING (30.24987 59.851202, 30.2476237 59.8519559)",,,,,,,,,,
309,768273680,546510,path_768273680,,,,,,"LINESTRING (30.4925222 59.8402337, 30.4926803 59.8406544)",,,,,,,,,,
310,768275403,555652,path_768275403,,,,,,"LINESTRING (30.4957171 59.8392936, 30.4937125 59.8405094)",,,,,,,,,,
311,768846286,699886,path_768846286,,,,,,"LINESTRING (30.4894753 59.8929547, 30.4891004 59.8924769)",,,,,,,,,,
312,773265705,699890,path_773265705,,,,,,"LINESTRING (30.2792329 59.8897869, 30.2786737 59.8902113)",,,,,,,,,,
313,773572442,699892,path_773572442,,,,,,"LINESTRING (30.223042 59.8276711, 30.2213562 59.8290147)",,,,,,,,,,
314,773932360,699897,path_773932360,,,,,,"LINESTRING (30.3164333 59.9259841, 30.3169101 59.9263183)",,,,,,,,,,
315,773932371,699900,path_773932371,,,,,,"LINESTRING (30.3135508 59.9251553, 30.313797 59.9256624)",,,,,,,,,,
316,774487958,2327840,path_774487958,,,,,,"LINESTRING (30.4323549 59.9307347, 30.4328128 59.9328089)",,,,,,,,,,
317,774487968,2384242,path_774487968,,,,,,"LINESTRING (30.4312076 59.9305702, 30.4291852 59.932259)",,,,,,,,,,
318,774487970,2384249,path_774487970,,,,,,"LINESTRING (30.4339212 59.9302569, 30.4351076 59.9320239)",,,,,,,,,,
319,774981910,2496483,path_774981910,,,,,,"LINESTRING (30.3353547 59.9352302, 30.3352215 59.934319)",,,,,,,,,,
320,774981914,2496511,path_774981914,,,,,,"LINESTRING (30.3357311 59.9359903, 30.3359158 59.9361277)",,,,,,,,,,
321,774981918,3603737,path_774981918,,,,,,"LINESTRING (30.3357349 59.935029, 30.3352215 59.934319)",,,,,,,,,,
322,775649975,3603777,path_775649975,,,,,,"LINESTRING (30.5046903 59.8316596, 30.5036424 59.831766)",,,,,,,,,,
323,775650455,5026938,path_775650455,,,,,,"LINESTRING (30.5054052 59.8322177, 30.5057071 59.8329485)",,,,,,,,,,
324,775650456,5027031,path_775650456,,,,,,"LINESTRING (30.5063395 59.8324421, 30.5057071 59.8329485)",,,,,,,,,,
325,775657521,5029792,path_775657521,,,,,,"LINESTRING (30.5070632 59.8329921, 30.5063291 59.8338672)",,,,,,,,,,
326,777933803,5939456,path_777933803,,,,,,"LINESTRING (30.2169461 59.8278115, 30.2213562 59.8290147)",,,,,,,,,,
327,778497682,5939469,path_778497682,,,,,,"LINESTRING (30.4310874 59.9254245, 30.4319887 59.9255753)",,,,,,,,,,
328,779152145,5939519,path_779152145,,,,,,"LINESTRING (30.4998777 59.8391568, 30.5004898 59.8386193)",,,,,,,,,,
329,781516831,5939712,path_781516831,,,,,,"LINESTRING (30.3509324 59.8357998, 30.3510286 59.8337875)",,,,,,,,,,
330,788069565,5939731,path_788069565,,,,,,"LINESTRING (30.4148828 59.8330635, 30.4140755 59.8318667)",,,,,,,,,,
331,788355161,6299290,path_788355161,,,,,,"LINESTRING (30.4275046 59.7238865, 30.4271495 59.7234702)",,,,,,,,,,
332,788355215,6299467,path_788355215,,,,,,"LINESTRING (30.4273331 59.7237836, 30.4271495 59.7234702)",,,,,,,,,,
333,788355238,6299767,path_788355238,,,,,,"LINESTRING (30.4278889 59.7244425, 30.4284115 59.7239548)",,,,,,,,,,
334,788355300,6299808,path_788355300,,,,,,"LINESTRING (30.428819 59.7213947, 30.4294409 59.7219175)",,,,,,,,,,
335,788355358,6300294,path_788355358,,,,,,"LINESTRING (30.4290055 59.7217744, 30.4294409 59.7219175)",,,,,,,,,,
336,788355371,6300320,path_788355371,,,,,,"LINESTRING (30.4267102 59.7232506, 30.4271495 59.7234702)",,,,,,,,,,
337,788355400,6300335,path_788355400,,,,,,"LINESTRING (30.427968 59.7242905, 30.4284115 59.7239548)",,,,,,,,,,
338,788355422,6300403,path_788355422,,,,,,"LINESTRING (30.4265928 59.7229162, 30.4269139 59.7226895)",,,,,,,,,,
339,791552655,6300572,path_791552655,,,,,,"LINESTRING (30.2398196 59.9334398, 30.2393463 59.9334929)",,,,,,,,,,
340,791552702,6300585,path_791552702,,,,,,"LINESTRING (30.2368561 59.9318753, 30.2369139 59.9312727)",,,,,,,,,,
341,791552706,6300598,path_791552706,,,,,,"LINESTRING (30.2403706 59.9321164, 30.2402722 59.9317432)",,,,,,,,,,
342,791552999,6300646,path_791552999,,,,,,"LINESTRING (30.2384676 59.9334241, 30.2391303 59.9339075)",,,,,,,,,,
343,791553025,6300648,path_791553025,,,,,,"LINESTRING (30.2371037 59.9314315, 30.2369139 59.9312727)",,,,,,,,,,
344,791553037,6300650,path_791553037,,,,,,"LINESTRING (30.2394515 59.9323364, 30.2402722 59.9317432)",,,,,,,,,,
345,791553107,6300651,path_791553107,,,,,,"LINESTRING (30.2394749 59.9328089, 30.2393463 59.9334929)",,,,,,,,,,
346,791716743,6300659,path_791716743,,,,,,"LINESTRING (30.2413946 59.9317366, 30.2417916 59.931977)",,,,,,,,,,
347,791716745,6300662,path_791716745,,,,,,"LINESTRING (30.2403967 59.9310851, 30.2402722 59.9317432)",,,,,,,,,,
348,791716767,6300672,path_791716767,,,,,,"LINESTRING (30.2409457 59.9309176, 30.2411201 59.9300836)",,,,,,,,,,
349,791716772,6300675,path_791716772,,,,,,"LINESTRING (30.2412891 59.9317258, 30.2417916 59.931977)",,,,,,,,,,
350,791716788,6300678,path_791716788,,,,,,"LINESTRING (30.2385561 59.931189, 30.2386715 59.9315168)",,,,,,,,,,
351,791716832,6304420,path_791716832,,,,,,"LINESTRING (30.2411872 59.9304041, 30.2411201 59.9300836)",,,,,,,,,,
352,791716863,6337720,path_791716863,,,,,,"LINESTRING (30.240425 59.9309914, 30.2402722 59.9317432)",,,,,,,,,,
353,791716868,6337820,path_791716868,,,,,,"LINESTRING (30.2410203 59.9307554, 30.2411201 59.9300836)",,,,,,,,,,
354,792259511,6337828,path_792259511,,,,,,"LINESTRING (30.2409123 59.9289294, 30.2411201 59.9300836)",,,,,,,,,,
355,792259580,7038617,path_792259580,,,,,,"LINESTRING (30.2419498 59.9279384, 30.2425434 59.9273435)",,,,,,,,,,
356,792259637,7038630,path_792259637,,,,,,"LINESTRING (30.2411777 59.9293174, 30.2411201 59.9300836)",,,,,,,,,,
357,792259638,8084302,path_792259638,,,,,,"LINESTRING (30.2421244 59.9276447, 30.2425434 59.9273435)",,,,,,,,,,
358,792278169,8084303,path_792278169,,,,,,"LINESTRING (30.2418454 59.9291235, 30.2411201 59.9300836)",,,,,,,,,,
359,792278284,8084305,path_792278284,,,,,,"LINESTRING (30.2425701 59.928314, 30.2425434 59.9273435)",,,,,,,,,,
360,795140783,8084306,path_795140783,,,,,,"LINESTRING (30.4132662 59.7226443, 30.4128692 59.7229583)",,,,,,,,,,
361,795228148,8087546,path_795228148,,,,,,"LINESTRING (30.582523 59.7342385, 30.5791675 59.7354313)",,,,,,,,,,
362,797458894,8087549,path_797458894,,,,,,"LINESTRING (30.3152618 59.9364347, 30.3151879 59.9366634)",,,,,,,,,,
363,797634272,8087558,path_797634272,,,,,,"LINESTRING (30.4061223 59.717441, 30.4061397 59.7176325)",,,,,,,,,,
364,797634319,8087559,path_797634319,,,,,,"LINESTRING (30.4051356 59.7171418, 30.4048871 59.7166356)",,,,,,,,,,
365,797634346,8087560,path_797634346,,,,,,"LINESTRING (30.4056196 59.7176619, 30.4061397 59.7176325)",,,,,,,,,,
366,798028608,8087561,path_798028608,,,,,,"LINESTRING (30.2818399 59.8636787, 30.2821006 59.864111)",,,,,,,,,,
367,798028627,8087567,path_798028627,,,,,,"LINESTRING (30.2828736 59.8631597, 30.2838393 59.8631796)",,,,,,,,,,
368,798656753,8087576,path_798656753,,,,,,"LINESTRING (30.4091508 59.7197878, 30.4098461 59.7205688)",,,,,,,,,,
369,798656779,8087580,path_798656779,,,,,,"LINESTRING (30.4084638 59.7192255, 30.4080884 59.7191782)",,,,,,,,,,
370,798656782,8087582,path_798656782,,,,,,"LINESTRING (30.4087318 59.719482, 30.4080884 59.7191782)",,,,,,,,,,
371,798712533,8087583,path_798712533,,,,,,"LINESTRING (30.4095654 59.7188345, 30.4080884 59.7191782)",,,,,,,,,,
372,798751126,8087584,path_798751126,,,,,,"LINESTRING (30.4079681 59.7188553, 30.4079991 59.719105)",,,,,,,,,,
373,799905105,8087585,path_799905105,,,,,,"LINESTRING (30.2457933 59.930373, 30.2459417 59.930711)",,,,,,,,,,
374,799905107,8087611,path_799905107,,,,,,"LINESTRING (30.2452565 59.9307536, 30.2459417 59.930711)",,,,,,,,,,
375,799905217,8087613,path_799905217,,,,,,"LINESTRING (30.2462723 59.9306288, 30.2459417 59.930711)",,,,,,,,,,
376,799905326,8087625,path_799905326,,,,,,"LINESTRING (30.2448581 59.9304573, 30.2442538 59.9304918)",,,,,,,,,,
377,800276877,8087626,path_800276877,,,,,,"LINESTRING (30.25414 59.9335159, 30.2540627 59.9331526)",,,,,,,,,,
378,800277068,8087627,path_800277068,,,,,,"LINESTRING (30.2531682 59.9332138, 30.2540627 59.9331526)",,,,,,,,,,
379,800277831,8087628,path_800277831,,,,,,"LINESTRING (30.2542495 59.933617, 30.2540627 59.9331526)",,,,,,,,,,
380,800278378,8087637,path_800278378,,,,,,"LINESTRING (30.2557912 59.9339558, 30.2562878 59.9339001)",,,,,,,,,,
381,800278405,8087638,path_800278405,,,,,,"LINESTRING (30.2505821 59.9315775, 30.2492358 59.9311841)",,,,,,,,,,
382,800541296,8087642,path_800541296,,,,,,"LINESTRING (30.4125728 59.7154395, 30.4125967 59.7152475)",,,,,,,,,,
383,800807402,8087643,path_800807402,,,,,,"LINESTRING (30.5645552 59.8144287, 30.5637825 59.8122854)",,,,,,,,,,
384,800900891,8087657,path_800900891,,,,,,"LINESTRING (30.2486086 59.9288685, 30.2487557 59.9291569)",,,,,,,,,,
385,800946224,8087671,path_800946224,,,,,,"LINESTRING (30.5635243 59.809661, 30.5650585 59.8087905)",,,,,,,,,,
386,800952672,8087676,path_800952672,,,,,,"LINESTRING (30.5615433 59.8111315, 30.560916 59.8103347)",,,,,,,,,,
387,801119342,10586536,path_801119342,,,,,,"LINESTRING (30.4100613 59.716036, 30.4092728 59.7164861)",,,,,,,,,,
388,801260794,10587491,path_801260794,,,,,,"LINESTRING (30.2555079 59.9309037, 30.2565333 59.931427)",,,,,,,,,,
389,801260895,10587666,path_801260895,,,,,,"LINESTRING (30.2526043 59.9300398, 30.2525053 59.9319597)",,,,,,,,,,
390,801917791,10587817,path_801917791,,,,,,"LINESTRING (30.5650826 59.8141863, 30.5637825 59.8122854)",,,,,,,,,,
391,801917793,10587828,path_801917793,,,,,,"LINESTRING (30.5642137 59.8142103, 30.5637825 59.8122854)",,,,,,,,,,
392,801926763,10588606,path_801926763,,,,,,"LINESTRING (30.5697791 59.8116685, 30.5686726 59.8111846)",,,,,,,,,,
393,801926769,10588633,path_801926769,,,,,,"LINESTRING (30.5692703 59.8112572, 30.5686726 59.8111846)",,,,,,,,,,
394,803916821,10588635,path_803916821,,,,,,"LINESTRING (30.3294605 59.9265962, 30.3297422 59.9265879)",,,,,,,,,,
395,803916835,10588665,path_803916835,,,,,,"LINESTRING (30.3289353 59.9268616, 30.328547 59.9271877)",,,,,,,,,,
396,803916861,10588675,path_803916861,,,,,,"LINESTRING (30.3259447 59.9283398, 30.3258359 59.9291412)",,,,,,,,,,
397,803916923,10588676,path_803916923,,,,,,"LINESTRING (30.3227028 59.9286666, 30.3220511 59.9285016)",,,,,,,,,,
398,803971219,10588820,path_803971219,,,,,,"LINESTRING (30.3155101 59.9326804, 30.3155833 59.9327768)",,,,,,,,,,
399,804355367,10588934,path_804355367,,,,,,"LINESTRING (30.418068 59.7254629, 30.4175306 59.7266439)",,,,,,,,,,
400,805518671,10591070,path_805518671,,,,,,"LINESTRING (30.2374852 59.9375965, 30.2377728 59.937802)",,,,,,,,,,
401,805518794,10591077,path_805518794,,,,,,"LINESTRING (30.2359773 59.9339864, 30.235448 59.9339417)",,,,,,,,,,
402,805518865,10591158,path_805518865,,,,,,"LINESTRING (30.2344669 59.9372825, 30.2340696 59.9368752)",,,,,,,,,,
403,805882220,10591333,path_805882220,,,,,,"LINESTRING (30.4207849 59.7341409, 30.4215596 59.7298229)",,,,,,,,,,
404,805882239,10591929,path_805882239,,,,,,"LINESTRING (30.4207417 59.7343598, 30.4215596 59.7298229)",,,,,,,,,,
405,806509571,10591939,path_806509571,,,,,,"LINESTRING (30.3168506 59.9358698, 30.3164369 59.935228)",,,,,,,,,,
