,element_type,osmid,geometry,name,amenity,landuse,shop
32705,way,171709895,POINT (30.1376571 60.1807502),Автомойка,car_wash,,
32706,way,171989259,POINT (30.3997952 59.9805946),Школа № 186,school,,
32707,way,172134532,POINT (30.2251373 60.0204919),,,retail,
32708,way,172135581,POINT (30.3173356 60.0505675),Пятёрочка,,,supermarket
32709,way,172430018,POINT (30.312551 60.0165126),Кириши,fuel,,
32710,way,172625720,POINT (30.6841262 60.018318),Всеволожск 188642,post_office,,
32711,way,172808791,POINT (30.3967759 59.9824379),Детская школа искусств № 3,training,,
32712,way,173092646,POINT (30.2839776 59.955051),Teboil,fuel,,
32713,way,173528736,POINT (30.3052846 59.9476298),Магадан,restaurant,,
32714,way,173656412,POINT (30.6741351 60.013539),,,,convenience
32715,way,173658544,POINT (30.6824238 60.0160184),Школа № 5,school,,
32716,way,174531012,POINT (30.6755252 60.0002834),Детская теннисная академия,school,,
32717,way,174641846,POINT (30.4009656 59.9591835),Пантелеймоновская церковь,place_of_worship,,
32718,way,175704403,POINT (30.4707885 59.9614986),Газпромнефть,fuel,,
32719,way,175704410,POINT (30.4645686 59.9599593),ЕвроАвто,,,car_repair
32720,way,175710962,POINT (30.4514453 59.9742142),Лукойл,fuel,,yes
32721,way,175962264,POINT (30.2894645 60.0698938),Love Car,car_wash,,
32722,way,176070976,POINT (30.5566813 60.2136179),Пчёлка,,,convenience
32723,way,176211579,POINT (30.5468932 60.1558091),,cafe,,
32724,way,176259332,POINT (30.3303639 60.0364246),Городской консультативно-диагностический центр №1,clinic,,
32725,way,176384388,POINT (30.4486298 59.9662564),ПТК,fuel,,
32726,way,178131932,POINT (30.2570444 60.128568),Дранишников Пирог,,,convenience
32727,way,178464567,POINT (30.4732042 59.9584642),,,retail,
32728,way,178464581,POINT (30.4641033 59.9598264),Teboil,fuel,,
32729,way,178464583,POINT (30.4590475 59.9540569),,,retail,
32730,way,178464616,POINT (30.4732042 59.9584642),,,commercial,
32731,way,178464643,POINT (30.4726823 59.9578404),,car_wash,,
32732,way,178631031,POINT (30.2448438 59.9842692),,,retail,
32733,way,179101262,POINT (30.590953 60.0106335),Профессиональное училище №56,college,,
32734,way,180019568,POINT (30.3856825 59.9595491),Лукойл,fuel,,
32735,way,180752781,POINT (30.4088075 60.0398422),,,retail,
32736,way,181601440,POINT (30.3656942 60.03404),,,retail,
32737,way,181935155,POINT (30.1637719 60.1746208),У Валентина,,,car_repair
32738,way,181935156,POINT (30.1628225 60.1748561),Улыбка,cafe,,
32739,way,182017864,POINT (30.4689948 59.960378),Пиранья,car_wash,,
32740,way,182017867,POINT (30.4705902 59.9616929),,car_wash,,
32741,way,182140061,POINT (30.3212104 60.1819048),Хозяин,,,mall
32742,way,182180778,POINT (30.2743377 59.9634259),,,,car_repair
32743,way,183041282,POINT (30.3298809 59.9619414),,,commercial,
32744,way,183222593,POINT (30.2587113 60.0907683),,,retail,
32745,way,183867167,POINT (30.4285117 59.9884612),Лукойл,fuel,,
32746,way,184987655,POINT (30.3272711 59.9772917),Лукойл,fuel,,
32747,way,185961081,POINT (30.3829496 60.0559812),Роснефть,fuel,,
32748,way,186178982,POINT (30.2475626 59.990448),CW tech,car_wash,,
32749,way,187485931,POINT (30.4505921 60.0459629),ВАЗ,,,car_parts
32750,way,188608191,POINT (30.2712214 60.0721961),,,retail,
32751,way,189064853,POINT (30.3210302 59.9534099),Алые Паруса,cafe,,
32752,way,189265386,POINT (30.4386039 60.0340507),Renotech,,,car_repair
32753,way,189515756,POINT (30.4364858 60.0067281),Классика,,,car
32754,way,189743458,POINT (30.3234776 59.9651234),Кардиохирургический центр,clinic,,
32755,way,189743459,POINT (30.32358 59.965238),Факультетская хирургия,clinic,,
32756,way,189835732,POINT (30.3735997 60.0533749),Газпромнефть,fuel,,
32757,way,190116933,POINT (30.2814036 60.073245),Кровля СПб,,retail,doityourself
32758,way,190754417,POINT (30.2640898 60.0831177),Технониколь,,retail,doityourself
32759,way,190754419,POINT (30.2632186 60.0846772),Центр кровельных материалов,,retail,
32760,way,191138331,POINT (30.3233792 59.9651454),БиоТехноТроник-Фарма,pharmacy,,
32761,way,191399626,POINT (30.2587444 60.0895204),,car_wash,,
32762,way,191414424,POINT (30.2789422 60.0801691),,,,convenience
32763,way,191414506,POINT (30.2650485 60.0772187),стройбаза «Северный лес»,,retail,doityourself
32764,way,191415026,POINT (30.2349838 60.0044058),Nord Point,fuel,,
32765,way,191501956,POINT (30.3024235 60.0648149),Субару-центр Шувалово,,,car
32766,way,191715009,POINT (30.6190679 60.0277407),Гипер Лента,,,supermarket
32767,way,191819662,POINT (30.1867015 60.1222975),Поликлинника,doctors,,
32768,way,191819663,POINT (30.189795 60.121155),Рентгенорадиологический институт,hospital,,
32769,way,191880811,POINT (30.3434114 59.9643126),,,commercial,
32770,way,191884572,POINT (30.2920923 59.9768128),Детская художественная школа имени Б. М. Кустодиева,training,,
32771,way,194601321,POINT (30.5068195 59.9833222),,,commercial,
32772,way,194601410,POINT (30.5084422 59.9831642),,,commercial,
32773,way,194621494,POINT (30.2366159 59.9992555),Гипер Лента,,,supermarket
32774,way,195073048,POINT (30.5079636 59.9756966),Школа № 125,school,,
32775,way,197167375,POINT (30.2067288 60.0039143),Дошкольное отделение школы № 199,school,,
32776,way,197927191,POINT (30.2028263 59.9979669),Детская поликлиника №50,doctors,,
32777,way,198370333,POINT (30.3511954 59.9727266),Продукты,,,convenience
32778,way,198571950,POINT (30.3245875 60.0567698),Поликлиника №117,clinic,,
32779,way,199584596,POINT (30.3934053 60.0180409),Санкт-Петербургское художественное училище имени Н. К. Рериха,college,,
32780,way,199584598,POINT (30.3858782 60.0201908),Школа № 137,school,,
32781,way,199584599,POINT (30.3971666 60.0203293),Школа № 98,school,,
32782,way,199584882,POINT (30.3869592 60.0224504),Малина,,,convenience
32783,way,199584982,POINT (30.3813584 60.0167498),,,retail,
32784,way,199742293,POINT (30.266296 60.0226395),Лукойл,fuel,,
32785,way,199761434,POINT (30.4081304 60.017831),Школа № 98,school,,
32786,way,199761435,POINT (30.4078807 60.0191575),Дошкольное отделение лицея № 98,school,,
32787,way,199920168,POINT (30.4061175 60.0142139),Школа № 78,school,,
32788,way,200145923,POINT (30.6085482 60.0027986),Школа № 3,school,,
32789,way,200677715,POINT (30.2448562 59.9673104),SunDay Ginza,restaurant,,
32790,way,200728144,POINT (30.2056179 59.9934351),,,,car_repair
32791,way,200731335,POINT (30.2418405 59.9641211),Рында,cafe,,
32792,way,201079583,POINT (30.3216104 60.0815816),,,,car_repair
32793,way,201244045,POINT (30.2710501 59.997097),,,retail,
32794,way,201472636,POINT (30.3781854 60.011471),,car_wash,,
32795,way,201725974,POINT (30.388962 59.9741374),Продукты,,,convenience
32796,way,202383662,POINT (30.4238473 59.9723818),Школа № 664,school,,
32797,way,202659392,POINT (30.433541 60.225595),Часовня Николая Чудотворца,place_of_worship,,
32798,way,202660247,POINT (30.4300397 60.2328316),Осельковская школа,school,,
32799,way,202747232,POINT (30.4100606 60.0455711),Лицей № 144,school,,
32800,way,203026870,POINT (30.3729759 59.9904612),Лукойл,fuel,,
32801,way,203062313,POINT (30.2612904 60.0013547),Школа № 644,school,,
32802,way,203154583,POINT (30.2832096 59.9948535),,,,car_repair
32803,way,203286055,POINT (30.3274452 60.0726318),,,,convenience
32804,way,203932286,POINT (30.3315025 60.0735923),,,,convenience
32805,way,203932288,POINT (30.3332374 60.0739439),,,,convenience
32806,way,204145396,POINT (30.367018 59.9649866),Лукойл,fuel,,
32807,way,204915346,POINT (30.4230404 59.9888157),,car_wash,,
32808,way,205782564,POINT (30.3212625 60.0765675),Дошкольное отделение школы № 469,school,,
32809,way,205782568,POINT (30.3241444 60.0775306),Дошкольное отделение школы № 469,school,,
32810,way,205808832,POINT (30.2780541 60.0036486),Школа № 43,school,,
32811,way,206616282,POINT (30.4257504 60.0396289),,car_wash,,
32812,way,207142976,POINT (30.3239032 60.0494113),Школа № 457,school,,
32813,way,207451655,POINT (30.2542778 59.9887607),ТК Старая Деревня,,,mall
32814,way,209267502,POINT (30.740155 60.0347395),Триам,,,convenience
32815,way,209419195,POINT (30.2850473 60.1097435),Церковь Рождества Иоанна Предтечи,place_of_worship,,
32816,way,209561906,POINT (30.3804858 60.0676455),ПЭК,post_office,,
32817,way,211425379,POINT (30.5661346 59.9904014),Церковь Святых Геннадия и Евфимия Новгородских,place_of_worship,,
32818,way,211992321,POINT (30.3482404 59.9886372),Vianor,,,car_repair
32819,way,212286432,POINT (30.2851801 60.0723058),,,commercial,
32820,way,215367930,POINT (30.2927986 59.9542691),Шаверма кинг,cafe,,
32821,way,215617289,POINT (30.1965945 59.9970043),Инженерно-технологическая школа № 777,school,,
32822,way,215637672,POINT (30.3160286 59.9888179),Школа № 106,school,,
32823,way,216006528,POINT (30.5081285 59.9803577),,,retail,
32824,way,216006529,POINT (30.5093401 59.9808829),,,retail,
32825,way,216406259,POINT (30.3040822 60.0623925),,,retail,
32826,way,216504139,POINT (30.2152416 60.1376688),Магнит,,,supermarket
32827,way,216631579,POINT (30.2919083 59.9535324),Городская поликлиника № 83,clinic,,
32828,way,216877738,POINT (30.281123 59.9470179),Храм св. равноапостольной Марии Магдалины,place_of_worship,,
32829,way,217299657,POINT (30.1603635 60.0943067),Лабаз,,,convenience
32830,way,217683729,POINT (30.4091602 59.9717167),Школа № 138,school,,
32831,way,217903657,POINT (30.4062047 59.9663873),Школа № 139,school,,
32832,way,218326861,POINT (30.3563612 59.9614895),Храм Святителя Николая Чудотворца,place_of_worship,,
32833,way,218746962,POINT (30.1795877 60.1188397),часовня,place_of_worship,,
32834,way,219976352,POINT (30.3462007 59.9971034),Продукты,,,convenience
32835,way,219976374,POINT (30.3517007 59.9971358),Учебно-Курсовой комбинат Автомобильного Транспорта,college,,
32836,way,220118976,POINT (30.2426341 59.9848445),Продукты,,,convenience
32837,way,220131188,POINT (30.3086499 60.063575),Продукты,,,convenience
32838,way,220169424,POINT (30.3086437 59.9574676),Грузинская выпечка,,,bakery
32839,way,223057645,POINT (30.3032925 60.0027253),SPOT,,,car_repair
32840,way,223367337,POINT (30.209506 60.1432683),Сушишоп,fast_food,,
32841,way,223705895,POINT (30.2518065 60.0224458),,,,convenience
32842,way,223709594,POINT (30.2550667 60.0196205),Белорусские продукты,,,convenience
32843,way,224104878,POINT (30.2181935 59.9959191),,,commercial,
32844,way,224332462,POINT (30.2072719 60.0085769),Лицей № 64,school,,
32845,way,224602857,POINT (30.6486161 60.0138878),Продукты,,,convenience
32846,way,224713834,POINT (30.3538263 60.0447761),Гимназия № 61,school,,
32847,way,224739644,POINT (30.4792253 59.9555387),Гимназия № 405,school,,
32848,way,224879976,POINT (30.1931214 59.9961896),,,,convenience
32849,way,224992869,POINT (30.2930408 60.0669571),,parking,,car_parts
32850,way,225143198,POINT (30.2264371 60.0521235),Teboil,fuel,,
32851,way,225895286,POINT (30.476744 60.0582457),,,retail,
32852,way,225896878,POINT (30.4813873 60.0585316),,,retail,
32853,way,226521317,POINT (30.4336452 60.0198701),Газпромнефть,fuel,,
32854,way,226544092,POINT (30.5559845 59.9780991),Продукты,,,convenience
32855,way,226619845,POINT (30.3547599 60.1077894),,,,car_repair
32856,way,226837275,POINT (30.195332 59.9886918),Школа № 357,school,,
32857,way,226876094,POINT (30.274303 60.0152485),Гимназия № 42,school,,
32858,way,226876245,POINT (30.2738891 60.012468),,,retail,
32859,way,227001585,POINT (30.2846635 60.0161237),,,retail,
32860,way,227213701,POINT (30.2855966 60.0023794),Гимназия № 52,school,,
32861,way,227325267,POINT (30.2850107 60.0007373),,,retail,
32862,way,227325269,POINT (30.2751899 60.0025554),,,retail,
32863,way,227325272,POINT (30.2855966 60.0023794),Школа № 43,school,,
32864,way,227774313,POINT (30.286105 60.0100431),Школа № 48,school,,
32865,way,228064641,POINT (30.2837359 60.0242344),,,retail,
32866,way,228064651,POINT (30.2873451 60.026923),Школа № 617,school,,
32867,way,228483900,POINT (30.2185313 60.0239124),Продукты,,,convenience
32868,way,228803658,POINT (30.4188296 60.0152707),Школа № 535,school,,
32869,way,228803659,POINT (30.4230787 60.0145967),Школа № 561,school,,
32870,way,228803660,POINT (30.4153548 60.0101963),Школа № 633,school,,
32871,way,228803921,POINT (30.4178372 60.0096913),Школа № 88,school,,
