field_1,element_type,osmid,name,amenity,landuse,shop,zone,field_1_2,start_node,end_node,osmid_2,maxspeed,lanes,highway,surface,oneway,name_2,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s),distance
"1025",node,"1174059398",,cafe,,,"0","17179","3134012242","446711582",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Павловская улица"" ]",,,,592.439,0.592439,"1800","60",0.00987398333333333,35.54634,0.000495625736825189
"1025",node,"1174059398",,cafe,,,"0","4874","446711582","3134012242",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Павловская улица"" ]",,,,592.439,0.592439,"1800","60",0.00987398333333333,35.54634,0.000495625736825189
"1026",node,"1176699425",Семишагофф,,,supermarket,"70","15803","2380849618","2380849621",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Лёни Голикова"" ]",,,,150.252,0.150252,"3600","60",0.0025042,9.01512,0.000581644887727694
"1027",node,"1176824850",Доктор +,dentist,,,"24","25310","10242786342","389424573",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""улица Шотмана"" ]",,,,810.302,0.810302,"1800","60",0.0135050333333333,48.61812,0.000449622857898211
"1028",node,"1177182384",Продукты,,,convenience,"26","25980","11241860907","11241860896",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Рыбацкий проспект"" ]",,,,208.928,0.208928,"3600","60",0.00348213333333333,12.53568,0.000409768350897925
"1029",node,"1178854165",Отделение связи №196652,post_office,,,"0","2079","60081007","304154589",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""Загородная улица"" ]","[ ""very_good"" ]",,,1231.779,1.231779,"1800","60",0.02052965,73.90674,0.00164744947170962
"1029",node,"1178854165",Отделение связи №196652,post_office,,,"0","3790","304154589","60081007",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""Загородная улица"" ]","[ ""very_good"" ]",,,1231.779,1.231779,"1800","60",0.02052965,73.90674,0.00164744947170962
"1030",node,"1180116697",Пятёрочка,,,supermarket,"26","25915","11179172383","1161041863",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Шлиссельбургский проспект"" ]","[ ""good"" ]",,,146.06,0.14606,"3600","60",0.00243433333333333,8.7636,0.000432519619804951
"1031",node,"1180134887",Пятёрочка,,,supermarket,"26","15227","2098115429","2098115460",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Прибрежная улица"" ]",,,,211.577,0.211577,"3600","60",0.00352628333333333,12.69462,0.000475587402354269
"1033",node,"1185935329",Варна,fast_food,,,"44","8022","1124040943","6337720",,,"3","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Нарвский проспект"" ]",,,,152.222,0.152222,"4000","60",0.00253703333333333,9.13332,0.000272619085346947
"1038",node,"1192681397",Планета Секонд Хенд,,,clothes,"42","3891","308641585","1570984707",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Ефимова"" ]",,,,414.855,0.414855,"1800","60",0.00691425,24.8913,0.000119505819913484
"1039",node,"1195511181",SПБ,bar,,,"27","22648","7576369978","5213255180",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Бабушкина"" ]","[ ""good"" ]",,,189.19,0.18919,"3600","60",0.00315316666666667,11.3514,0.000274122963011912
"1040",node,"1196045701",Пражские булочные,,,bakery,"27","20681","5213255180","5213255150",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Бабушкина"" ]",,,,159.188,0.159188,"3600","60",0.00265313333333333,9.55128,0.000327671626182077
"1045",node,"1196740429",Продукты,,,convenience,"27","20742","5233435479","5213255154",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Фарфоровская улица"" ]",,,,501.227,0.501227,"1800","60",0.00835378333333333,30.07362,0.000263447381874754
"1049",node,"1198596682",Цех85,cafe,,bakery,"42","11302","1570984706","1892371430",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""переулок Гривцова"" ]",,,,199.058,0.199058,"3600","60",0.00331763333333333,11.94348,0.000129418361097617
"1050",node,"1198879926",Дед Хо,cafe,,,"42","11499","1587451414","1614720240",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""переулок Антоненко"" ]",,,,306.217,0.306217,"1800","60",0.00510361666666667,18.37302,0.000121354420469042
"1051",node,"1198879930",Столовая Ложка,cafe,,,"42","11499","1587451414","1614720240",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""переулок Антоненко"" ]",,,,306.217,0.306217,"1800","60",0.00510361666666667,18.37302,0.000120752076273053
"1052",node,"1198994133",The Plaсe,cafe,,,"74","12418","1699453415","6770500204",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""улица Маршала Говорова"" ]","[ ""very_good"" ]",,,176.364,0.176364,"3600","60",0.0029394,10.58184,0.000377739911143035
"1053",node,"1198994142",Киришиавтосервис,fuel,,,"74","22151","6770500197","6300403",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Балтийская улица"" ]",,,,137.996,0.137996,"1800","60",0.00229993333333333,8.27976,0.000456198329653714
"1053",node,"1198994142",Киришиавтосервис,fuel,,,"74","756","6300403","6770500197",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Балтийская улица"" ]",,,,137.996,0.137996,"1800","60",0.00229993333333333,8.27976,0.000456198329653714
"1054",node,"1200519153",Marketplace,cafe,,,"45","11035","1554312299","11420616465",,,"3","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московский проспект"" ]",,,,46.446,0.046446,"4000","60",0.0007741,2.78676,0.000192702177703089
"1055",node,"1200640987",Пульс,pharmacy,,,"42","10737","1503413517","1570984592",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московский проспект"" ]",,,,432.666,0.432666,"3600","60",0.0072111,25.95996,0.000279388918040921
"1056",node,"1200640995",Теремок,fast_food,,,"42","10737","1503413517","1570984592",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московский проспект"" ]",,,,432.666,0.432666,"3600","60",0.0072111,25.95996,0.000366434474328093
"1057",node,"1200714878",Буше,cafe,,bakery,"100","337","307302","307297",,,"4","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Разъезжая улица"" ]",,,,201.591,0.201591,"1800","60",0.00335985,12.09546,0.000122387946732882
"1061",node,"1202269455",Пятёрочка,,,supermarket,"96","18285","3707241715","3707241709",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Пражская улица"" ]",,,,100.339,0.100339,"3600","60",0.00167231666666667,6.02034,0.000879313141132606
"1062",node,"1202269459",Магнит,,,supermarket,"11","2660","241582649","1832663983",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""Берёзовая улица"" ]",,,,82.817,0.082817,"1800","60",0.00138028333333333,4.96902,0.000135074488611921
"1063",node,"1202269478",Мой Зубной,dentist,,,"95","5370","564121282","1701091085",,,"4","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""проспект Славы"" ]","[ ""very_good"" ]",,,66.259,0.066259,"8800","60",0.00110431666666667,3.97554,0.000479543200580277
"1064",node,"1202269483",Дикси,,,supermarket,"11","3168","252913805","252913809",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Берёзовая улица"" ]",,,,411.771,0.411771,"1800","60",0.00686285,24.70626,0.000384711823383879
"1064",node,"1202269483",Дикси,,,supermarket,"11","3172","252913809","252913805",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Берёзовая улица"" ]",,,,411.771,0.411771,"1800","60",0.00686285,24.70626,0.000384711823383879
"1065",node,"1210179614",Детское травмотологическое отделение,doctors,,,"95","2285","106193828","106188097",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Купчинская улица"" ]",,,,603.518,0.603518,"3600","60",0.0100586333333333,36.21108,0.00124516714068976
"1066",node,"1210867114",Плов центр,cafe,,,"42","11303","1570984707","308641585",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Ефимова"" ]",,,,414.855,0.414855,"1800","60",0.00691425,24.8913,0.000163408728334515
"1067",node,"1210867120",Север-Метрополь,cafe,,confectionery,"42","11303","1570984707","308641585",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Ефимова"" ]",,,,414.855,0.414855,"1800","60",0.00691425,24.8913,0.000140111714463164
"1068",node,"1210867124",Геобанк,bank,,,"42","11303","1570984707","308641585",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Ефимова"" ]",,,,414.855,0.414855,"1800","60",0.00691425,24.8913,0.000141307445950026
"1073",node,"1211748731",Кавказ бар,restaurant,,,"98","787","7038630","332672",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Итальянская улица"" ]",,,,121.031,0.121031,"1800","60",0.00201718333333333,7.26186,0.000136579843950819
"1074",node,"1211748733",Тамар,restaurant,,,"98","599","332672","1570463138",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Караванная улица"" ]",,,,211.275,0.211275,"3600","60",0.00352125,12.6765,0.000170349581848491
"1075",node,"1211748735",Street,cafe,,,"98","11243","1570463137","1570463138",,,"4","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Невский проспект"" ]",,,,100.066,0.100066,"8800","60",0.00166776666666667,6.00396,0.000157243648456316
"1076",node,"1211748736",Косуля,cafe,,,"98","599","332672","1570463138",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Караванная улица"" ]",,,,211.275,0.211275,"3600","60",0.00352125,12.6765,0.000175225988405742
"1077",node,"1211748737",Маска,,,clothes,"98","599","332672","1570463138",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Караванная улица"" ]",,,,211.275,0.211275,"3600","60",0.00352125,12.6765,0.000173534951023634
"1079",node,"1215385058",Оксфорд стрит,,,clothes,"84","11064","1555741462","1555741450",,,"4","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московский проспект"" ]",,,,276.262,0.276262,"8800","60",0.00460436666666667,16.57572,0.00028008060281178
"1082",node,"1215775686",,,,car_repair,"6","1544","22283786","22283853",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Заставская улица"" ]",,,,265.303,0.265303,"1800","40",0.006632575,23.87727,0.000462890416570503
"1082",node,"1215775686",,,,car_repair,"6","1546","22283853","22283786",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Заставская улица"" ]",,,,265.303,0.265303,"1800","40",0.006632575,23.87727,0.000462890416570503
"1083",node,"1215775730",Лазурный берег,,,convenience,"6","11746","1617738657","22283786",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Заставская улица"" ]",,,,144.061,0.144061,"1800","40",0.003601525,12.96549,8.93535559901545e-05
"1084",node,"1215775753",,car_wash,,,"6","1544","22283786","22283853",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Заставская улица"" ]",,,,265.303,0.265303,"1800","40",0.006632575,23.87727,0.000573732445039344
"1084",node,"1215775753",,car_wash,,,"6","1546","22283853","22283786",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Заставская улица"" ]",,,,265.303,0.265303,"1800","40",0.006632575,23.87727,0.000573732445039344
"1085",node,"1215920768",Продукты,,,convenience,"95","2472","192786110","192786111",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Купчинская улица"" ]",,,,531.224,0.531224,"3600","60",0.00885373333333333,31.87344,0.00135253063370273
"1086",node,"1216342087",Дикси,,,supermarket,"51","457","308274","308260",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,162.774,0.162774,"1800","60",0.0027129,9.76644,5.383032754576e-05
"1091",node,"1216654721",Дикси,,,supermarket,"6","2985","251006356","6514068796",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Благодатная улица"" ]",,,,139.571,0.139571,"4000","60",0.00232618333333333,8.37426,9.8737996057995e-05
"1092",node,"1217537312",Exist.ru,,,car_parts,"104","27792","25506738","6644591619",,,"3","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Яхтенная улица"" ]",,,,109.795,0.109795,"4000","60",0.00182991666666667,6.5877,0.00115981317437669
"1093",node,"1222104796",Библиотека № 5 им. Н. Рубцова,library,,,"24","25310","10242786342","389424573",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""улица Шотмана"" ]",,,,810.302,0.810302,"1800","60",0.0135050333333333,48.61812,0.000426717536260773
"1095",node,"1226929697",Ответ,veterinary,,,"30","8032","1126137466","1126137412",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,539.601,0.539601,"1800","60",0.00899335,32.37606,0.00105075297981776
"1096",node,"1228293770",Сбербанк,bank,,,"69","14219","1902209853","26234932",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,596.96,0.59696,"1800","60",0.00994933333333333,35.8176,0.000177811867745908
"1097",node,"1228985054","ГУ ЦБ РФ ""Кассовый центр""",bank,,,"83","5779","656639819","901529390",,,"3","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Московское шоссе"" ]",,,,413.493,0.413493,"4000","60",0.00689155,24.80958,0.000801211538260136
"1103",node,"1232640442",Би-Би,,,car_parts,"14","7746","1048234979","1400668447",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,270.628,0.270628,"1800","60",0.00451046666666667,16.23768,0.000271123524878206
"1109",node,"1239317252",Пятёрочка,,,supermarket,"92","12796","1701091279","1701091264",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Будапештская улица"" ]",,,,153.822,0.153822,"3600","60",0.0025637,9.22932,0.000436962936155891
"1110",node,"1240390123",Продукты,,,convenience,"95","13037","1711813672","1711812504",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Белградская улица"" ]",,,,189.38,0.18938,"3600","60",0.00315633333333333,11.3628,0.000483541014633046
"1115",node,"1246946542",,car_wash,,,"69","14219","1902209853","26234932",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,596.96,0.59696,"1800","60",0.00994933333333333,35.8176,0.000644232950562615
"1116",node,"1247161442",,,,car_repair,"10","6768","916023599","916023528",,,"3","[ ""trunk"" ]","[ ""asphalt"" ]","1","[ ""Киевское шоссе"" ]",,,,611.133,0.611133,"4000","90",0.00679036666666667,24.44532,0.000982636357134177
"1117",node,"1249895911",ПетроЭлектроСбыт,bank,,,"29","25071","10242568363","10242568366",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Подвойского"" ]",,,,104.205,0.104205,"3600","60",0.00173675,6.2523,0.000414969221094663
"1118",node,"1252621468",Сбербанк,bank,,,"69","17678","3536076762","3536076765",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""проспект Ветеранов"" ]",,,,66.405,0.066405,"3600","60",0.00110675,3.9843,0.000397853611732279
"1120",node,"1253167195",UZ плов центр,cafe,,,"50","10455","1445143719","3383747732",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,283.193,0.283193,"1800","60",0.00471988333333333,16.99158,0.000526308958289622
"1120",node,"1253167195",UZ плов центр,cafe,,,"50","10454","1445143719","3383747732",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Наличная улица"" ]",,,,275.258,0.275258,"3600","60",0.00458763333333333,16.51548,0.000526308958289622
"1121",node,"1253843598",Женская консультация Кировского района,doctors,,,"74","8954","1252627581","1252627570",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Огородный переулок"" ]",,,,85.79,0.08579,"1800","60",0.00142983333333333,5.1474,0.00119840531573791
"1121",node,"1253843598",Женская консультация Кировского района,doctors,,,"74","8950","1252627570","1252627581",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""Огородный переулок"" ]",,,,85.79,0.08579,"1800","60",0.00142983333333333,5.1474,0.00119840531573791
"1122",node,"1253843607",Сбербанк,bank,,,"74","15922","2383537874","2383537867",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""улица Трефолева"" ]",,,,98.275,0.098275,"3600","60",0.00163791666666667,5.8965,0.000342279329785102
"1123",node,"1255386877",Промсвязьбанк,bank,,,"97","827","8087611","1573794583",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Перекупной переулок"" ]",,,,130.051,0.130051,"3600","60",0.00216751666666667,7.80306,0.000262982911246989
"1126",node,"1258714213",,car_wash,,,"22","20876","5233528760","5233528759",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Седова"" ]",,,,54.147,0.054147,"3600","60",0.00090245,3.24882,0.000683502796062748
