geometry,element_type,osmid,name,amenity,landuse,shop,zone,field_1_2,start_node,end_node,osmid_2,maxspeed,lanes,highway,surface,oneway,name_2,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s),distance
"LINESTRING (30.1692112 59.8325938, 30.16921472421484 59.833059554195444)",node,1506155241,Мелодия здоровья,pharmacy,,,16.0,17624,3535835633,3535835631,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,411.746,0.411746,1800,60,0.0068624333333333,24.70476,0.000465767528565
"LINESTRING (30.4832148 59.904992, 30.483699864349823 59.90537068660113)",node,1510213234,Пятёрочка,,,supermarket,24.0,3364,259690714,389424573,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""проспект Большевиков"" ]",,,,427.375,0.427375,1800,60,0.0071229166666666,25.6425,0.0006153787170083
"LINESTRING (30.4794528 59.9063149, 30.479513805081663 59.9060565519886)",node,1510213246,Сушишоп,fast_food,,,29.0,4534,428283031,428283034,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,697.763,0.697763,1800,60,0.0116293833333333,41.86578,0.0002654530372453
"LINESTRING (30.350116 59.8692484, 30.3518165 59.8706466)",node,1512029382,Кофе Хауз,cafe,,,81.0,6556,861924675,861924783,,,1,"[ ""unclassified"" ]","[ ""asphalt"" ]",0,,"[ ""intermediate"" ]",,,101.248,0.101248,1800,60,0.0016874666666666,6.07488,0.0022015139086587
"LINESTRING (30.350116 59.8692484, 30.3518165 59.8706466)",node,1512029382,Кофе Хауз,cafe,,,81.0,6559,861924783,861924675,,,1,"[ ""unclassified"" ]","[ ""asphalt"" ]",0,,"[ ""intermediate"" ]",,,101.248,0.101248,1800,60,0.0016874666666666,6.07488,0.0022015139086587
"LINESTRING (30.3496728 59.869743, 30.35175321802609 59.87077426199121)",node,1512029386,Теремок,fast_food,,,81.0,6556,861924675,861924783,,,1,"[ ""unclassified"" ]","[ ""asphalt"" ]",0,,"[ ""intermediate"" ]",,,101.248,0.101248,1800,60,0.0016874666666666,6.07488,0.0023219906239668
"LINESTRING (30.3496728 59.869743, 30.35175321802609 59.87077426199121)",node,1512029386,Теремок,fast_food,,,81.0,6559,861924783,861924675,,,1,"[ ""unclassified"" ]","[ ""asphalt"" ]",0,,"[ ""intermediate"" ]",,,101.248,0.101248,1800,60,0.0016874666666666,6.07488,0.0023219906239668
"LINESTRING (30.3569708 59.8394541, 30.357854503403246 59.839835373793356)",node,1513128410,Donna,,,beauty,83.0,12301,1699396041,1699396034,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Космонавтов"" ]",,,,138.342,0.138342,3600,60,0.0023057,8.30052,0.0009624455363353
"LINESTRING (30.3570302 59.8393582, 30.35789870805395 59.83973291776059)",node,1513128423,Вместе,,,convenience,83.0,12301,1699396041,1699396034,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Космонавтов"" ]",,,,138.342,0.138342,3600,60,0.0023057,8.30052,0.0009458962098857
"LINESTRING (30.333122 59.9330696, 30.33307231267485 59.933169968794466)",node,1514357024,Метрополь,cafe,,pastry,102.0,24087,9950956457,9950956455,,,2,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Садовая улица"" ]","[ ""very_good"" ]",,,201.129,0.201129,3600,60,0.00335215,12.06774,0.0001119943087054
"LINESTRING (30.516803 59.8933362, 30.5168863461411 59.892999645560465)",node,1514365539,Calvin Klein Jeans,,,clothes,113.0,3782,303081695,303081657,,,2,"[ ""unclassified"" ]","[ ""asphalt"" ]",1,,,,,130.165,0.130165,3600,60,0.0021694166666666,7.8099,0.0003467210261968
"LINESTRING (30.3206502 59.9251941, 30.320900699100175 59.92565036362088)",node,1514366740,Calvin Klein,,,clothes,42.0,11303,1570984707,308641585,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Ефимова"" ]",,,,414.855,0.414855,1800,60,0.00691425,24.8913,0.0005205058029746
"LINESTRING (30.3206502 59.9251941, 30.320900699100175 59.92565036362088)",node,1514366740,Calvin Klein,,,clothes,42.0,3891,308641585,1570984707,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Ефимова"" ]",,,,414.855,0.414855,1800,60,0.00691425,24.8913,0.0005205058029746
"LINESTRING (30.3448624 59.9391959, 30.345131118934777 59.939180471851536)",node,1515222551,Тан Жен,restaurant,,,101.0,14669,1974902130,307408,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""Моховая улица"" ]",,,,497.6,0.4976,3600,60,0.0082933333333333,29.856,0.0002691614639442
"LINESTRING (30.3492906 59.9427592, 30.349285952585618 59.94289024389099)",node,1515222554,Норман,,,alcohol,101.0,16788,2598633991,307422,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Пестеля"" ]",,,,99.824,0.099824,1800,60,0.0016637333333333,5.98944,0.0001311262743604
"LINESTRING (30.3492906 59.9427592, 30.349285952585618 59.94289024389099)",node,1515222554,Норман,,,alcohol,101.0,373,307422,2598633991,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Пестеля"" ]",,,,99.824,0.099824,1800,60,0.0016637333333333,5.98944,0.0001311262743604
"LINESTRING (30.346157 59.9426375, 30.346151607417674 59.942751186848504)",node,1515222577,Фермерские продукты,,,convenience,101.0,23882,9708925354,307408,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",0,"[ ""улица Пестеля"" ]","[ ""good"" ]",,,172.427,0.172427,1800,60,0.0028737833333333,10.34562,0.0001138146715839
"LINESTRING (30.3473968 59.9442926, 30.348489511858244 59.94421865151133)",node,1515222598,FASHIONFABRIQUE,,,clothes,101.0,23895,9708927329,9708927327,,,2,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Литейный проспект"" ]",,,,131.029,0.131029,3600,60,0.0021838166666666,7.86174,0.0010952112052595
"LINESTRING (30.3439614 59.9425503, 30.343957151545542 59.942658183736)",node,1515222601,Фермер,,,convenience,101.0,364,307408,1591732109,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",0,"[ ""улица Пестеля"" ]","[ ""good"" ]",,,116.044,0.116044,1800,60,0.0019340666666666,6.96264,0.0001079673555227
"LINESTRING (30.3464085 59.9428481, 30.3464125099267 59.94276356240714)",node,1515222604,Дикси,,,supermarket,101.0,23882,9708925354,307408,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",0,"[ ""улица Пестеля"" ]","[ ""good"" ]",,,172.427,0.172427,1800,60,0.0028737833333333,10.34562,8.46326421604055e-05
"LINESTRING (30.3464085 59.9428481, 30.3464125099267 59.94276356240714)",node,1515222604,Дикси,,,supermarket,101.0,363,307408,9708925354,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",0,"[ ""улица Пестеля"" ]","[ ""good"" ]",,,172.427,0.172427,1800,60,0.0028737833333333,10.34562,8.46326421604055e-05
"LINESTRING (30.4270619 59.8851904, 30.42703819119494 59.8853692137596)",node,1517360819,Пятёрочка,,,supermarket,27.0,20764,5233464429,5213255159,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""улица Дудко"" ]",,,,449.382,0.449382,1800,60,0.0074897,26.96292,0.0001803786796191
"LINESTRING (30.4826764 59.9379857, 30.482569761939637 59.93660840181858)",node,1525091798,Продукты,,,convenience,79.0,24240,10097960125,10097960126,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Хасанская улица"" ]",,,,123.395,0.123395,3600,60,0.0020565833333333,7.4037,0.0013814202678593
"LINESTRING (30.3464757 59.8346821, 30.346333824539748 59.834418170106744)",node,1534986151,Продукты,,,convenience,83.0,21041,5333107243,5333107247,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Ленсовета"" ]",,,,332.738,0.332738,3600,60,0.0055456333333333,19.96428,0.0002996458489226
"LINESTRING (30.2687194 59.940461, 30.26876104183284 59.9403178587812)",node,1536483942,Северо-Западный институт управления,university,,,49.0,25745,10972323083,10972322936,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""Средний проспект В.О."" ]",,,,156.246,0.156246,3600,60,0.0026041,9.37476,0.00014907531909
"LINESTRING (30.3046004 59.8741073, 30.305719246950396 59.874056779594646)",node,1538289211,Пятёрочка,,,supermarket,82.0,17813,3539968381,3539968369,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""Новоизмайловский проспект"" ]",,,,442.392,0.442392,3600,60,0.0073732,26.54352,0.0011199869685685
"LINESTRING (30.3714641 59.8421684, 30.37218634351071 59.842332873359766)",node,1539213071,,cafe,,,95.0,10984,1539213064,192794741,,,1,"[ ""unclassified"" ]","[ ""asphalt"" ]",0,"[ ""Балканская улица"" ]",,,,322.113,0.322113,1800,60,0.00536855,19.32678,0.0007407342133539
"LINESTRING (30.3714641 59.8421684, 30.37218634351071 59.842332873359766)",node,1539213071,,cafe,,,95.0,2496,192794741,1539213064,,,1,"[ ""unclassified"" ]","[ ""asphalt"" ]",0,"[ ""Балканская улица"" ]",,,,322.113,0.322113,1800,60,0.00536855,19.32678,0.0007407342133539
"LINESTRING (30.3174561 59.8622798, 30.317464625244632 59.861697893394044)",node,1539811239,Лицей «Саша»,school,,,84.0,24909,10242108652,10242108654,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Фрунзе"" ]",,,,41.555,0.041555,3600,60,0.0006925833333333,2.4933,0.0005819690523166
"LINESTRING (30.398957 59.710432, 30.39909612944998 59.70983143823946)",node,1541917540,Адмиралтейство,restaurant,,,10.0,2331,115620503,115620495,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""Парковая улица"" ]",,,,496.919,0.496919,1800,60,0.0082819833333333,29.81514,0.0006164668945443
"LINESTRING (30.2809628 59.9116593, 30.280959254879836 59.911767369683474)",node,1542528993,Продукты,,,convenience,44.0,26381,11378629267,1833153941,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""Курляндская улица"" ]",,,,502.426,0.502426,1800,60,0.0083737666666666,30.14556,0.0001081278149411
"LINESTRING (30.2825035 59.9117096, 30.28249994697748 59.911817910579394)",node,1542528995,Пятёрочка,,,supermarket,44.0,26381,11378629267,1833153941,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""Курляндская улица"" ]",,,,502.426,0.502426,1800,60,0.0083737666666666,30.14556,0.0001083688404355
"LINESTRING (30.2825035 59.9117096, 30.28249994697748 59.911817910579394)",node,1542528995,Пятёрочка,,,supermarket,44.0,13808,1833153941,11378629267,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""Курляндская улица"" ]",,,,502.426,0.502426,1800,60,0.0083737666666666,30.14556,0.0001083688404355
"LINESTRING (30.3154876 59.866321, 30.31549140703392 59.86607519474614)",node,1543709465,Subway,fast_food,,,84.0,21284,5761823889,2823889762,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Бассейная улица"" ]",,,,327.42,0.32742,1800,60,0.005457,19.6452,0.0002458347337809
"LINESTRING (30.3163527 59.9154435, 30.316354147606777 59.915323951057815)",node,1544302373,Lucky Pizza,fast_food,,,45.0,10720,1503005773,21991393,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""2-я Красноармейская улица"" ]",,,,222.404,0.222404,3600,60,0.0037067333333333,13.34424,0.0001195577063326
"LINESTRING (30.3096374 59.9154243, 30.30963991198176 59.915227602397714)",node,1545549371,Пельмондо,cafe,,department_store,45.0,1369,21991392,246237351,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""2-я Красноармейская улица"" ]",,,,127.93,0.12793,3600,60,0.0021321666666666,7.6758,0.0001967136416132
"LINESTRING (30.3069921 59.9093221, 30.306989642515635 59.90913361752924)",node,1545679892,Невис,pharmacy,,,45.0,18914,4001520287,3692818146,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""набережная Обводного канала"" ]",,,,367.424,0.367424,4000,60,0.0061237333333333,22.04544,0.0001884984907396
"LINESTRING (30.3902429 59.8835693, 30.389853623177803 59.8831391413106)",node,1547389019,,car_wash,,,91.0,7754,1051530206,1051530203,,,1,"[ ""unclassified"" ]","[ ""asphalt"" ]",1,,,,,196.149,0.196149,1800,60,0.00326915,11.76894,0.0005801490690883
"LINESTRING (30.2898008 59.9179976, 30.289753951000367 59.918127940721156)",node,1547552174,Норман,,,alcohol,43.0,12055,1668241063,1559587277,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""площадь Тургенева"" ]",,,,119.217,0.119217,3600,60,0.00198695,7.15302,0.0001385046293739
"LINESTRING (30.3142594 59.9162737, 30.31426317585807 59.9161596092179)",node,1548699560,Mr. O,cafe,,,45.0,26417,11420616465,11420616542,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""1-я Красноармейская улица"" ]",,,,218.334,0.218334,3600,60,0.0036389,13.10004,0.0001141532464012
"LINESTRING (30.3131325 59.916234, 30.313133724338186 59.916140379128315)",node,1548699562,Etlon Coffee,fast_food,,,45.0,26424,11420616545,11421099119,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""1-я Красноармейская улица"" ]",,,,184.612,0.184612,3600,60,0.0030768666666666,11.07672,9.36288770605125e-05
"LINESTRING (30.411808 59.9236518, 30.411878062628908 59.92343811348651)",node,1549472753,Изюминка,,,convenience,76.0,1124,21626569,21626570,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""Таллинская улица"" ]",,,,284.315,0.284315,1800,60,0.0047385833333333,17.0589,0.0002248792965503
"LINESTRING (30.3122947 59.9134748, 30.312290242718923 59.9138183470414)",node,1553917691,ВетЛюкс,veterinary,,,45.0,1364,21991378,21728393,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""4-я Красноармейская улица"" ]",,,,227.786,0.227786,1800,60,0.0037964333333333,13.66716,0.0003435759552219
"LINESTRING (30.3137967 59.9132047, 30.31379805303723 59.91310648005259)",node,1553917701,Фермерские продукты,,,convenience,45.0,674,353802,21991377,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""5-я Красноармейская улица"" ]",,,,228.317,0.228317,3600,60,0.0038052833333333,13.69902,9.82292664084599e-05
"LINESTRING (30.3138409 59.9124998, 30.31384265060534 59.91237974502774)",node,1554157629,Продукты,,,convenience,45.0,1217,21728395,21991379,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""6-я Красноармейская улица"" ]",,,,234.45,0.23445,1800,60,0.0039075,14.067,0.0001200677349776
"LINESTRING (30.3101921 59.9124516, 30.310193923581423 59.912326540392385)",node,1554157652,Юкка-Дент,dentist,,,45.0,1217,21728395,21991379,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""6-я Красноармейская улица"" ]",,,,234.45,0.23445,1800,60,0.0039075,14.067,0.0001250729023619
"LINESTRING (30.317355 59.9116165, 30.317353900533718 59.91169624421203)",node,1554518117,Barbyshop,,,beauty,45.0,1372,21991435,1503005738,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,3600,60,0.0038291666666666,13.785,7.97517910671356e-05
"LINESTRING (30.3180296 59.9116236, 30.318028470193557 59.911705544781654)",node,1554518130,ВкусВилл,,,convenience,45.0,1372,21991435,1503005738,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,3600,60,0.0038291666666666,13.785,8.19525698385359e-05
"LINESTRING (30.3147896 59.9115774, 30.31478844911956 59.91166087327718)",node,1554518145,Blud.shop,,,clothes,45.0,1372,21991435,1503005738,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,3600,60,0.0038291666666666,13.785,8.34812106335056e-05
"LINESTRING (30.3149536 59.9115798, 30.31495245103378 59.91166313443909)",node,1554518156,Шиповник,pharmacy,,,45.0,1372,21991435,1503005738,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,3600,60,0.0038291666666666,13.785,8.33423593485804e-05
"LINESTRING (30.3174928 59.9117979, 30.317494174905065 59.91169817823254)",node,1554518181,21 верста,cafe,,,45.0,1372,21991435,1503005738,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,3600,60,0.0038291666666666,13.785,9.97312452030151e-05
"LINESTRING (30.316238 59.9117864, 30.316239454862973 59.91168087889075)",node,1555638446,Вы Дао,restaurant,,,45.0,1372,21991435,1503005738,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,3600,60,0.0038291666666666,13.785,0.0001055311381685
"LINESTRING (30.3150289 59.9117759, 30.315030439920097 59.91166420970398)",node,1555638451,Fornarina,cafe,,,45.0,1372,21991435,1503005738,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,3600,60,0.0038291666666666,13.785,0.0001117009112751
"LINESTRING (30.3142811 59.9117688, 30.314282684172394 59.91165390008763)",node,1555638454,Продукты,,,convenience,45.0,1372,21991435,1503005738,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,3600,60,0.0038291666666666,13.785,0.0001149108326681
"LINESTRING (30.3164617 59.9117883, 30.31646313853842 59.91168396290968)",node,1555638458,Etlon Coffee,cafe,,,45.0,1372,21991435,1503005738,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""7-я Красноармейская улица"" ]",,,,229.75,0.22975,3600,60,0.0038291666666666,13.785,0.0001043470067099
"LINESTRING (30.3180154 59.9120309, 30.31819793601065 59.91203963438608)",node,1555638471,Zinger,,,beauty,45.0,10707,1503005742,1503005738,,,2,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Московский проспект"" ]",,,,80.195,0.080195,3600,60,0.0013365833333333,4.8117,0.0001827448622666
"LINESTRING (30.3173303 59.9125434, 30.317331689683083 59.91241958642508)",node,1555661821,Studio 212,cafe,,,45.0,10708,1503005742,21728395,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""6-я Красноармейская улица"" ]",,,,230.51,0.23051,1800,60,0.0038418333333333,13.8306,0.0001238213735693
"LINESTRING (30.3174359 59.9122781, 30.31743429903038 59.912420738112)",node,1555661843,Jeans Group,,,clothes,45.0,10708,1503005742,21728395,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""6-я Красноармейская улица"" ]",,,,230.51,0.23051,1800,60,0.0038418333333333,13.8306,0.000142647096351
"LINESTRING (30.3180055 59.9122516, 30.31800352988387 59.912427127156896)",node,1555661847,Say Me,doctors,,,45.0,10708,1503005742,21728395,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""6-я Красноармейская улица"" ]",,,,230.51,0.23051,1800,60,0.0038418333333333,13.8306,0.0001755382128378
"LINESTRING (30.3179962 59.9128394, 30.31815970881355 59.91284706413053)",node,1555685582,Wrap Roll,fast_food,,,45.0,10710,1503005748,1503005742,,,2,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Московский проспект"" ]",,,,82.341,0.082341,3600,60,0.00137235,4.94046,0.0001636883349702
"LINESTRING (30.3179913 59.9130869, 30.31799013551067 59.91316715884837)",node,1555685587,ОТП Банк,bank,,,45.0,10709,1503005748,353802,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""5-я Красноармейская улица"" ]",,,,231.383,0.231383,3600,60,0.0038563833333333,13.88298,8.02672958063788e-05
